record_id,order_id,customer_id,product_id,order_date,order_total,product_price,inventory_level,customer_segment,order_status,product_category,product_subcategory,customer_ltv,order_frequency,average_order_value,product_rating,product_review_count,price_optimization_flag,price_elasticity,demand_forecast,inventory_turnover,stockout_rate,overstock_rate,revenue_growth_rate,customer_satisfaction_rate,price_optimization_date,price_optimization_result,price_optimization_recommendation
CPG-00660,ORD-00660,CUST-00160,PROD-00060,2024-11-21,128.75,12.27,532,High-Value,Cancelled,Dairy,Yogurt,2880.95,8,315.97,3.67,134,TRUE,0.1231,111,8.9698,0.05117,0.181782,-0.243694,0.791377,2024-11-25,Pending Review,Hold price
CPG-00661,ORD-00661,CUST-00161,PROD-00061,2024-11-15,108.66,13.57,664,High-Value,Pending,Dairy,Yogurt,503.93,3,21.46,1.43,370,TRUE,0.6045,651,4.9494,0.093818,0.038528,0.354041,0.854119,2024-11-23,Pending Review,Decrease price
CPG-00662,ORD-00662,CUST-00162,PROD-00062,2024-08-26,662.43,27.67,4158,High-Value,Shipped,Dairy,Yogurt,443.81,7,120.04,3.07,450,TRUE,1.7799,621,2.6643,0.127292,0.151257,-0.117828,0.697334,2024-08-29,Rejected,Hold price
CPG-00663,ORD-00663,CUST-00163,PROD-00063,2024-09-28,379.87,16.56,2824,Low-Value,Cancelled,Dairy,Yogurt,1241.81,1,268.84,3.24,121,FALSE,0.7755,1322,1.2435,0.009417,0.068845,0.286331,0.809923,2024-10-25,Pending Review,Increase price
CPG-00664,ORD-00664,CUST-00164,PROD-00064,2024-10-17,409.65,20.47,2961,Low-Value,Pending,Dairy,Yogurt,3421.35,22,384.53,4.42,355,FALSE,1.8452,2614,5.684,0.111329,0.09609,0.099756,0.881706,2024-10-11,Pending Review,Decrease price
CPG-00665,ORD-00665,CUST-00165,PROD-00065,2024-06-25,165.94,53.04,2657,Medium-Value,Pending,Dairy,Yogurt,2344.94,15,191.83,3.42,219,TRUE,1.8709,3159,5.3254,0.003672,0.027886,-0.046621,0.994881,2024-07-24,Rejected,Decrease price
CPG-00666,ORD-00666,CUST-00166,PROD-00066,2024-08-08,27.35,12.02,4857,High-Value,Shipped,Dairy,Yogurt,1124.12,1,168.69,3.77,348,TRUE,0.7501,1621,0.7493,0.058835,0.060704,0.464157,0.774664,2024-10-04,Implemented,Decrease price
CPG-00667,ORD-00667,CUST-00167,PROD-00067,2024-08-30,552.04,51.39,3992,Low-Value,Cancelled,Dairy,Yogurt,345.81,4,45.42,2.75,232,FALSE,1.7945,4980,3.8272,0.035273,0.188668,0.342898,0.708173,2024-10-29,Implemented,Hold price
CPG-00668,ORD-00668,CUST-00168,PROD-00068,2024-10-06,314.64,37.47,4907,High-Value,Delivered,Dairy,Yogurt,2671.7,11,295.41,2.09,326,TRUE,0.987,3880,1.2259,0.067062,0.0834,-0.132435,0.6631,2024-09-08,Implemented,Hold price
CPG-00669,ORD-00669,CUST-00169,PROD-00069,2024-10-07,825.43,34.19,4728,Medium-Value,Cancelled,Dairy,Yogurt,3506.73,5,386.88,4.4,412,TRUE,1.7995,4993,3.2257,0.122949,0.097718,0.075802,0.509699,2024-10-24,Rejected,Increase price
CPG-00670,ORD-00670,CUST-00170,PROD-00070,2024-08-04,566.89,36.95,2179,High-Value,Delivered,Dairy,Yogurt,2274.95,7,320.69,1.28,261,FALSE,1.8086,2981,10.2494,0.008853,0.049317,0.206456,0.663607,2024-09-02,Rejected,Bundle with promotion
CPG-00671,ORD-00671,CUST-00171,PROD-00071,2024-09-18,144.32,59.15,4954,Low-Value,Cancelled,Dairy,Yogurt,1040.29,21,91.51,1.95,173,TRUE,0.8095,497,8.9582,0.029241,0.15977,-0.074035,0.895355,2024-10-19,Pending Review,Increase price
CPG-00672,ORD-00672,CUST-00172,PROD-00072,2024-07-13,195.75,39.35,3452,High-Value,Shipped,Dairy,Yogurt,1874.73,5,189.74,2.04,24,FALSE,1.4326,4865,5.6076,0.047113,0.187381,0.064755,0.59889,2024-06-01,Rejected,Bundle with promotion
CPG-00673,ORD-00673,CUST-00173,PROD-00073,2024-07-09,534.04,5.04,2674,Low-Value,Delivered,Dairy,Yogurt,2411.65,5,139.8,2.13,18,FALSE,1.4203,3558,7.9328,0.059331,0.065322,0.368859,0.517267,2024-07-01,Pending Review,Hold price
CPG-00674,ORD-00674,CUST-00174,PROD-00074,2024-09-19,49.85,43.39,4068,High-Value,Pending,Dairy,Yogurt,4638.4,5,77.6,2.79,380,TRUE,2.3563,1926,1.5564,0.054048,0.071416,-0.235073,0.671787,2024-08-04,Implemented,Bundle with promotion
CPG-00675,ORD-00675,CUST-00175,PROD-00075,2024-08-08,70.0,42.29,4490,High-Value,Pending,Dairy,Yogurt,4081.1,15,80.44,2.46,414,FALSE,0.6458,463,7.9147,0.083653,0.010497,0.374315,0.61276,2024-09-02,Implemented,Increase price
CPG-00676,ORD-00676,CUST-00176,PROD-00076,2024-08-21,409.31,46.66,1676,High-Value,Delivered,Cleaning Supplies,Surface Cleaners,607.83,13,325.76,4.39,353,TRUE,0.5803,4672,8.9606,0.044791,0.13795,-0.128526,0.796629,2024-07-19,Pending Review,Hold price
CPG-00677,ORD-00677,CUST-00177,PROD-00077,2024-08-24,63.12,53.29,2067,High-Value,Cancelled,Cleaning Supplies,Surface Cleaners,2579.94,10,24.7,3.19,300,TRUE,2.1649,1691,6.2453,0.107991,0.143994,0.066307,0.695377,2024-10-19,Implemented,Bundle with promotion
CPG-00678,ORD-00678,CUST-00178,PROD-00078,2024-08-28,511.33,56.39,636,Low-Value,Cancelled,Cleaning Supplies,Surface Cleaners,580.94,1,344.02,2.0,351,TRUE,2.1572,2247,11.1968,0.045517,0.076284,0.154489,0.579744,2024-10-21,Implemented,Hold price
CPG-00679,ORD-00679,CUST-00179,PROD-00079,2024-06-22,183.85,6.41,3420,Low-Value,Pending,Cleaning Supplies,Surface Cleaners,160.85,2,361.44,2.48,458,FALSE,0.4404,3744,11.1964,0.133104,0.160111,-0.136267,0.959703,2024-07-15,Rejected,Increase price
CPG-00680,ORD-00680,CUST-00180,PROD-00080,2024-12-09,838.97,6.99,1923,Medium-Value,Cancelled,Cleaning Supplies,Surface Cleaners,4355.47,19,284.07,2.67,17,FALSE,0.7482,4614,6.0168,0.109715,0.030659,-0.247874,0.83901,2024-12-01,Implemented,Increase price
CPG-00681,ORD-00681,CUST-00181,PROD-00081,2024-09-02,749.95,54.05,516,Medium-Value,Shipped,Cleaning Supplies,Surface Cleaners,3564.01,24,202.09,2.44,16,FALSE,0.1586,2228,11.5767,0.02821,0.137935,0.348283,0.997919,2024-07-27,Implemented,Bundle with promotion
CPG-00682,ORD-00682,CUST-00182,PROD-00082,2024-09-18,447.35,4.74,2982,High-Value,Pending,Cleaning Supplies,Surface Cleaners,3010.34,15,331.87,1.81,444,TRUE,0.9958,3042,8.8513,0.081115,0.064142,0.211451,0.703501,2024-11-04,Rejected,Bundle with promotion
CPG-00683,ORD-00683,CUST-00183,PROD-00083,2024-08-01,885.41,41.01,4051,Low-Value,Shipped,Cleaning Supplies,Surface Cleaners,2734.23,12,385.33,3.69,85,TRUE,1.5452,1128,4.3272,0.0538,0.093311,0.302963,0.9309,2024-06-09,Implemented,Increase price
CPG-00684,ORD-00684,CUST-00184,PROD-00084,2024-07-24,827.69,21.82,1306,Low-Value,Pending,Cleaning Supplies,Surface Cleaners,740.63,7,333.38,4.44,84,FALSE,0.2962,3433,10.6283,0.148576,0.108799,0.115655,0.787732,2024-08-31,Pending Review,Decrease price
CPG-00685,ORD-00685,CUST-00185,PROD-00085,2024-11-03,620.35,20.88,3058,Low-Value,Delivered,Cleaning Supplies,Surface Cleaners,4687.79,17,269.62,3.76,260,FALSE,0.6258,2877,9.123,0.10317,0.19759,-0.119348,0.821951,2024-10-26,Implemented,Decrease price
CPG-00686,ORD-00686,CUST-00186,PROD-00086,2024-10-28,805.47,30.72,591,Low-Value,Delivered,Cleaning Supplies,Surface Cleaners,4753.05,8,307.2,4.39,419,FALSE,2.0806,4440,7.8399,0.142733,0.038201,-0.287024,0.647892,2024-10-21,Implemented,Decrease price
CPG-00687,ORD-00687,CUST-00187,PROD-00087,2024-11-25,78.13,26.47,2928,Low-Value,Pending,Cleaning Supplies,Surface Cleaners,2044.85,23,247.07,1.89,496,FALSE,1.0306,1708,3.9935,0.092889,0.183911,0.208176,0.796668,2024-12-02,Rejected,Bundle with promotion
CPG-00688,ORD-00688,CUST-00188,PROD-00088,2024-05-06,297.87,51.95,3143,Low-Value,Shipped,Cleaning Supplies,Surface Cleaners,3860.45,14,281.66,1.11,368,FALSE,2.3779,4017,11.9383,0.056995,0.192554,0.30724,0.543414,2024-04-05,Pending Review,Increase price
CPG-00689,ORD-00689,CUST-00189,PROD-00089,2024-05-19,655.99,28.37,2763,High-Value,Delivered,Cleaning Supplies,Surface Cleaners,3037.86,16,33.05,3.5,482,FALSE,1.4263,3697,2.9904,0.061591,0.002059,-0.197293,0.931358,2024-05-12,Implemented,Bundle with promotion
CPG-00690,ORD-00690,CUST-00190,PROD-00090,2024-05-15,175.39,48.48,4388,Low-Value,Pending,Cleaning Supplies,Surface Cleaners,3635.44,9,242.55,1.96,299,FALSE,0.5174,3701,3.874,0.024412,0.058057,-0.034868,0.554837,2024-06-08,Implemented,Increase price
CPG-00691,ORD-00691,CUST-00191,PROD-00091,2024-06-17,445.33,48.79,1446,Medium-Value,Shipped,Cleaning Supplies,Surface Cleaners,267.18,6,104.9,1.02,407,FALSE,0.649,3643,9.7968,0.142206,0.023218,-0.168453,0.566,2024-08-03,Rejected,Increase price
CPG-00692,ORD-00692,CUST-00192,PROD-00092,2024-08-18,339.51,32.46,3017,Low-Value,Shipped,Cleaning Supplies,Surface Cleaners,2740.25,14,199.99,3.45,20,FALSE,1.1471,3460,1.2698,0.013086,0.175556,0.231762,0.737313,2024-07-03,Rejected,Decrease price
CPG-00693,ORD-00693,CUST-00193,PROD-00093,2024-12-16,836.16,7.01,1530,Low-Value,Cancelled,Cleaning Supplies,Surface Cleaners,1022.76,22,398.68,1.48,22,FALSE,1.4377,3915,1.2684,0.1185,0.037102,0.030605,0.779833,2024-12-05,Implemented,Decrease price
CPG-00694,ORD-00694,CUST-00194,PROD-00094,2024-06-04,132.9,5.48,99,High-Value,Shipped,Cleaning Supplies,Surface Cleaners,2646.59,9,242.52,3.46,15,TRUE,0.828,1123,4.1746,0.036551,0.096078,-0.129151,0.832018,2024-05-11,Pending Review,Bundle with promotion
CPG-00695,ORD-00695,CUST-00195,PROD-00095,2024-06-21,102.66,33.4,580,High-Value,Cancelled,Cleaning Supplies,Surface Cleaners,3352.06,17,75.25,2.36,334,TRUE,1.2465,595,7.0108,0.03706,0.150683,0.371817,0.680861,2024-07-31,Implemented,Hold price
CPG-00696,ORD-00696,CUST-00196,PROD-00096,2024-08-10,680.85,24.89,1577,Low-Value,Delivered,Cleaning Supplies,Surface Cleaners,3646.15,12,168.49,1.15,174,TRUE,1.8967,1044,6.0127,0.142408,0.101909,0.025225,0.935936,2024-06-21,Rejected,Decrease price
CPG-00697,ORD-00697,CUST-00197,PROD-00097,2024-06-28,476.31,36.79,3418,High-Value,Pending,Cleaning Supplies,Surface Cleaners,2830.35,23,358.83,2.74,48,TRUE,1.955,328,4.7495,0.05899,0.092901,0.345449,0.958555,2024-05-31,Pending Review,Hold price
CPG-00698,ORD-00698,CUST-00198,PROD-00098,2024-12-19,772.01,45.93,4829,Low-Value,Shipped,Cleaning Supplies,Surface Cleaners,2822.93,22,249.98,2.64,259,TRUE,1.2264,746,8.4514,0.146284,0.106548,0.193093,0.531467,2025-01-12,Rejected,Hold price
CPG-00699,ORD-00699,CUST-00199,PROD-00099,2024-12-23,789.16,55.76,2655,High-Value,Shipped,Cleaning Supplies,Surface Cleaners,2851.77,12,389.49,3.08,126,TRUE,2.0818,4241,8.2752,0.041778,0.119552,0.235748,0.594176,2024-12-02,Rejected,Decrease price
CPG-00700,ORD-00700,CUST-00200,PROD-00100,2024-11-19,276.09,33.48,2630,High-Value,Pending,Cleaning Supplies,Surface Cleaners,4000.25,19,217.64,3.4,195,TRUE,1.839,2388,7.8438,0.03086,0.157989,0.364311,0.591539,2024-10-04,Rejected,Bundle with promotion
CPG-00701,ORD-00701,CUST-00201,PROD-00101,2024-08-01,361.59,28.63,2796,High-Value,Delivered,Cleaning Supplies,Surface Cleaners,1310.89,3,115.96,3.51,487,FALSE,2.0515,3221,0.5376,0.028339,0.186824,0.442245,0.72738,2024-06-25,Rejected,Hold price
CPG-00702,ORD-00702,CUST-00202,PROD-00102,2024-09-05,517.2,38.43,4010,Low-Value,Cancelled,Cleaning Supplies,Surface Cleaners,584.99,14,167.02,1.7,36,TRUE,0.4353,1007,4.6554,0.120195,0.0109,0.37774,0.638678,2024-08-08,Rejected,Hold price
CPG-00703,ORD-00703,CUST-00203,PROD-00103,2024-05-30,834.29,53.7,4641,High-Value,Delivered,Cleaning Supplies,Surface Cleaners,98.79,11,391.2,3.4,114,FALSE,0.7821,1972,3.1506,0.092747,0.114123,-0.086611,0.776308,2024-06-01,Implemented,Decrease price
CPG-00704,ORD-00704,CUST-00204,PROD-00104,2024-05-03,505.03,48.73,3139,High-Value,Cancelled,Cleaning Supplies,Surface Cleaners,2731.47,1,382.7,2.11,122,TRUE,1.471,2210,9.8098,0.018684,0.049239,0.025122,0.621012,2024-05-13,Rejected,Decrease price
CPG-00705,ORD-00705,CUST-00205,PROD-00105,2024-12-12,168.59,15.85,2527,Medium-Value,Cancelled,Cleaning Supplies,Surface Cleaners,2919.21,20,342.84,1.77,64,FALSE,0.6121,823,10.2437,0.06128,0.088827,-0.179692,0.944059,2024-12-11,Rejected,Bundle with promotion
CPG-00706,ORD-00706,CUST-00206,PROD-00106,2024-05-03,692.07,27.33,4292,Medium-Value,Pending,Cleaning Supplies,Surface Cleaners,1644.3,16,212.87,1.72,354,FALSE,2.1117,4969,2.8629,0.021677,0.015471,0.369552,0.841639,2024-06-03,Implemented,Bundle with promotion
CPG-00707,ORD-00707,CUST-00207,PROD-00107,2024-06-20,293.08,18.86,1891,Medium-Value,Delivered,Cleaning Supplies,Surface Cleaners,3022.16,16,385.05,2.42,137,TRUE,1.6491,530,5.7008,0.120015,0.077774,-0.023853,0.690485,2024-08-04,Pending Review,Bundle with promotion
CPG-00708,ORD-00708,CUST-00208,PROD-00108,2024-10-30,819.63,15.26,3003,Medium-Value,Shipped,Cleaning Supplies,Surface Cleaners,2418.73,6,103.27,1.31,140,TRUE,2.1302,3125,4.6926,0.114107,0.017995,0.43268,0.546188,2024-10-07,Rejected,Increase price
CPG-00709,ORD-00709,CUST-00209,PROD-00109,2024-07-01,479.85,10.21,3570,Medium-Value,Delivered,Cleaning Supplies,Surface Cleaners,4361.49,6,107.05,1.89,86,FALSE,0.4999,548,3.1659,0.013841,0.010429,0.223698,0.892131,2024-07-19,Rejected,Decrease price
CPG-00710,ORD-00710,CUST-00210,PROD-00110,2024-07-10,431.17,3.0,1600,Low-Value,Pending,Cleaning Supplies,Surface Cleaners,3577.02,3,313.68,2.48,95,FALSE,2.0615,1465,6.6405,0.116859,0.110688,-0.004856,0.589462,2024-06-24,Rejected,Decrease price
CPG-00711,ORD-00711,CUST-00211,PROD-00111,2024-06-29,711.41,17.8,169,Low-Value,Cancelled,Cleaning Supplies,Surface Cleaners,2547.32,2,169.65,2.14,97,TRUE,0.216,1278,10.2352,0.036289,0.121794,-0.006247,0.891579,2024-05-10,Pending Review,Decrease price
CPG-00712,ORD-00712,CUST-00212,PROD-00112,2024-08-22,643.54,37.15,346,High-Value,Delivered,Cleaning Supplies,Surface Cleaners,4915.14,5,20.22,3.5,92,FALSE,1.3693,4014,8.2915,0.059253,0.108294,0.023119,0.762525,2024-10-01,Rejected,Hold price
CPG-00713,ORD-00713,CUST-00213,PROD-00113,2024-11-15,550.88,45.59,4288,Medium-Value,Cancelled,Cleaning Supplies,Surface Cleaners,876.13,16,67.97,3.51,393,TRUE,0.5965,4914,11.9392,0.126292,0.023107,0.423332,0.691286,2024-12-10,Pending Review,Hold price
CPG-00714,ORD-00714,CUST-00214,PROD-00114,2024-05-04,446.19,46.95,1205,Medium-Value,Shipped,Cleaning Supplies,Surface Cleaners,4332.73,24,73.14,3.63,120,FALSE,1.0513,1166,0.6883,0.034061,0.087805,0.089421,0.733175,2024-04-06,Pending Review,Hold price
CPG-00715,ORD-00715,CUST-00215,PROD-00115,2024-12-09,425.02,56.97,829,Medium-Value,Delivered,Cleaning Supplies,Surface Cleaners,1901.48,12,196.73,2.46,36,FALSE,2.2289,3551,1.3984,0.044093,0.164219,0.141285,0.520262,2024-11-23,Pending Review,Increase price
CPG-00716,ORD-00716,CUST-00216,PROD-00116,2024-07-27,308.34,2.64,829,High-Value,Cancelled,Cleaning Supplies,Surface Cleaners,3734.47,18,122.45,2.09,269,TRUE,1.3228,4269,4.7696,0.067254,0.066808,0.190341,0.673463,2024-07-16,Pending Review,Hold price
CPG-00717,ORD-00717,CUST-00217,PROD-00117,2024-07-31,60.06,27.43,3993,Medium-Value,Cancelled,Cleaning Supplies,Surface Cleaners,3830.02,2,273.2,2.81,73,TRUE,2.4967,1257,11.2289,0.056689,0.132123,0.051889,0.861272,2024-09-25,Pending Review,Decrease price
CPG-00718,ORD-00718,CUST-00218,PROD-00118,2024-06-03,689.47,17.99,1804,High-Value,Cancelled,Cleaning Supplies,Surface Cleaners,267.87,1,382.35,1.69,325,TRUE,1.1041,1587,5.3023,0.123888,0.030329,0.137645,0.627574,2024-06-27,Implemented,Increase price
CPG-00719,ORD-00719,CUST-00219,PROD-00119,2024-05-14,775.07,5.83,3836,High-Value,Delivered,Cleaning Supplies,Surface Cleaners,4627.87,16,63.41,1.93,257,FALSE,2.0481,2808,7.5932,0.146919,0.170119,0.464535,0.629042,2024-07-03,Rejected,Hold price
CPG-00720,ORD-00720,CUST-00220,PROD-00120,2024-10-06,603.47,50.45,4831,Low-Value,Cancelled,Cleaning Supplies,Surface Cleaners,3428.88,20,315.75,2.84,351,TRUE,0.6429,183,5.4895,0.040828,0.187988,-0.059545,0.986381,2024-08-23,Pending Review,Increase price
CPG-00721,ORD-00721,CUST-00221,PROD-00121,2024-12-27,538.65,49.8,4546,High-Value,Cancelled,Cleaning Supplies,Surface Cleaners,4230.22,8,354.68,3.81,141,TRUE,1.2144,1256,11.1496,0.104607,0.101169,0.030116,0.699925,2024-12-20,Rejected,Hold price
CPG-00722,ORD-00722,CUST-00222,PROD-00122,2024-07-13,229.61,40.45,2571,High-Value,Delivered,Cleaning Supplies,Surface Cleaners,2206.34,14,78.54,3.18,495,FALSE,2.4481,2735,11.2823,0.017734,0.047136,0.403285,0.74593,2024-09-10,Pending Review,Decrease price
CPG-00723,ORD-00723,CUST-00223,PROD-00123,2024-08-09,766.76,11.56,1304,Low-Value,Shipped,Cleaning Supplies,Surface Cleaners,1669.36,13,344.22,2.0,322,TRUE,0.297,70,2.2255,0.064281,0.179316,0.447499,0.896795,2024-06-18,Rejected,Decrease price
CPG-00724,ORD-00724,CUST-00224,PROD-00124,2024-05-11,432.02,23.27,2926,Low-Value,Delivered,Cleaning Supplies,Surface Cleaners,2881.39,2,82.78,1.11,159,FALSE,0.8923,320,11.9576,0.012352,0.007903,-0.29983,0.961276,2024-07-03,Implemented,Bundle with promotion
CPG-00725,ORD-00725,CUST-00225,PROD-00125,2024-11-24,894.23,37.7,4309,High-Value,Cancelled,Cleaning Supplies,Surface Cleaners,4167.42,10,72.67,1.38,313,FALSE,1.5548,2130,2.31,0.116411,0.102978,0.097132,0.611896,2024-12-12,Pending Review,Increase price
CPG-00726,ORD-00726,CUST-00226,PROD-00126,2024-08-06,769.16,49.0,2938,Low-Value,Cancelled,Cleaning Supplies,Surface Cleaners,1566.67,21,288.15,3.33,365,FALSE,1.1031,1927,9.634,0.127068,0.133251,-0.131562,0.730643,2024-07-06,Rejected,Decrease price
CPG-00727,ORD-00727,CUST-00227,PROD-00127,2024-05-07,66.99,59.9,1033,High-Value,Delivered,Cleaning Supplies,Surface Cleaners,3627.71,10,312.74,4.06,85,FALSE,1.4902,3946,5.5064,0.018393,0.128862,0.454063,0.77606,2024-05-13,Rejected,Hold price
CPG-00728,ORD-00728,CUST-00228,PROD-00128,2024-12-23,200.65,11.08,1568,Medium-Value,Pending,Cleaning Supplies,Surface Cleaners,376.97,2,339.63,2.66,27,FALSE,1.0349,4077,5.8303,0.144983,0.156745,0.39006,0.724806,2025-01-15,Pending Review,Bundle with promotion
CPG-00729,ORD-00729,CUST-00229,PROD-00129,2024-10-13,862.89,12.67,1344,Medium-Value,Shipped,Cleaning Supplies,Surface Cleaners,2108.22,16,352.7,3.63,454,FALSE,0.4556,1150,3.2603,0.090588,0.191413,0.425846,0.860392,2024-11-26,Pending Review,Increase price
CPG-00730,ORD-00730,CUST-00230,PROD-00130,2024-11-11,573.91,23.64,22,High-Value,Delivered,Cleaning Supplies,Surface Cleaners,2439.85,17,96.65,3.49,419,TRUE,0.898,4137,3.6446,0.058604,0.105747,0.17239,0.963289,2024-10-02,Implemented,Bundle with promotion
CPG-00731,ORD-00731,CUST-00231,PROD-00131,2024-11-11,723.25,33.73,4413,Medium-Value,Pending,Cleaning Supplies,Surface Cleaners,270.34,11,26.81,2.59,378,TRUE,1.2388,3419,11.1841,0.137116,0.121752,-0.115244,0.65759,2024-12-18,Rejected,Decrease price
CPG-00732,ORD-00732,CUST-00232,PROD-00132,2024-08-21,280.75,15.31,4747,Medium-Value,Shipped,Cleaning Supplies,Surface Cleaners,2004.32,1,221.68,3.28,29,TRUE,0.6323,3681,3.2483,0.000338,0.009553,-0.239115,0.901642,2024-06-29,Rejected,Bundle with promotion
CPG-00733,ORD-00733,CUST-00233,PROD-00133,2024-05-02,783.66,47.7,4917,Low-Value,Pending,Cleaning Supplies,Surface Cleaners,303.42,19,101.1,3.56,402,FALSE,1.9712,1924,11.1447,0.058354,0.145144,-0.158211,0.828051,2024-06-11,Implemented,Bundle with promotion
CPG-00734,ORD-00734,CUST-00234,PROD-00134,2024-05-18,587.46,9.53,2115,High-Value,Shipped,Cleaning Supplies,Surface Cleaners,3304.41,22,117.7,4.31,20,TRUE,2.2743,1672,8.8854,0.054214,0.153019,-0.068977,0.998943,2024-05-11,Rejected,Increase price
CPG-00735,ORD-00735,CUST-00235,PROD-00135,2024-05-17,787.8,5.83,2212,High-Value,Delivered,Cleaning Supplies,Surface Cleaners,611.19,15,148.26,3.99,11,FALSE,1.3259,3943,8.182,0.041745,0.016654,0.3312,0.67662,2024-06-01,Pending Review,Decrease price
CPG-00736,ORD-00736,CUST-00236,PROD-00136,2024-09-14,656.9,58.23,707,High-Value,Shipped,Cleaning Supplies,Surface Cleaners,853.35,11,80.93,4.19,327,TRUE,1.2489,2879,0.8426,0.128026,0.158533,0.045921,0.903638,2024-11-04,Pending Review,Decrease price
CPG-00737,ORD-00737,CUST-00237,PROD-00137,2024-06-09,564.65,42.45,1857,Low-Value,Delivered,Cleaning Supplies,Surface Cleaners,4672.29,16,231.83,2.69,310,FALSE,1.0295,3022,2.7898,0.006295,0.090582,-0.297023,0.677711,2024-07-26,Rejected,Hold price
CPG-00738,ORD-00738,CUST-00238,PROD-00138,2024-10-11,382.75,28.88,1098,High-Value,Shipped,Cleaning Supplies,Surface Cleaners,2993.51,18,311.13,3.93,171,TRUE,1.2362,4535,11.9556,0.108886,0.068141,0.199957,0.51624,2024-08-16,Rejected,Hold price
CPG-00739,ORD-00739,CUST-00239,PROD-00139,2024-06-29,291.17,51.8,449,Medium-Value,Cancelled,Cleaning Supplies,Surface Cleaners,3340.88,5,284.44,3.88,160,FALSE,2.4983,2300,4.4093,0.061804,0.014879,0.12477,0.537556,2024-07-01,Pending Review,Hold price
CPG-00740,ORD-00740,CUST-00240,PROD-00140,2024-08-10,35.12,43.28,1125,Low-Value,Cancelled,Cleaning Supplies,Surface Cleaners,3034.39,4,157.76,4.43,177,TRUE,2.4391,2735,4.1606,0.018559,0.115282,0.165783,0.539419,2024-07-29,Implemented,Hold price
CPG-00741,ORD-00741,CUST-00241,PROD-00141,2024-07-16,683.03,43.34,4729,Low-Value,Pending,Cleaning Supplies,Surface Cleaners,2753.02,18,270.0,4.2,50,TRUE,2.2488,334,4.0868,0.131695,0.018593,-0.033387,0.870547,2024-05-25,Implemented,Increase price
CPG-00742,ORD-00742,CUST-00242,PROD-00142,2024-05-22,18.55,48.95,3325,Low-Value,Pending,Cleaning Supplies,Surface Cleaners,579.11,6,244.52,4.12,31,TRUE,0.2968,1380,2.629,0.137724,0.140139,-0.216901,0.906124,2024-04-21,Pending Review,Decrease price
CPG-00743,ORD-00743,CUST-00243,PROD-00143,2024-10-31,127.1,41.58,1954,Medium-Value,Pending,Cleaning Supplies,Surface Cleaners,76.17,17,352.53,3.58,430,TRUE,1.2824,1949,1.1828,0.031651,0.133376,-0.146023,0.763891,2024-12-25,Pending Review,Decrease price
CPG-00744,ORD-00744,CUST-00244,PROD-00144,2024-08-09,379.22,37.75,1021,Low-Value,Pending,Cleaning Supplies,Surface Cleaners,2130.11,21,250.0,3.02,147,TRUE,2.4468,3323,7.2935,0.112018,0.13826,0.161293,0.907223,2024-07-24,Rejected,Increase price
CPG-00745,ORD-00745,CUST-00245,PROD-00145,2024-12-31,235.17,45.2,591,Low-Value,Pending,Cleaning Supplies,Surface Cleaners,2003.86,7,125.09,3.49,128,TRUE,1.479,1722,8.7482,0.124496,0.002752,-0.214437,0.603167,2025-01-15,Implemented,Decrease price
CPG-00746,ORD-00746,CUST-00246,PROD-00146,2024-10-30,710.25,23.97,4250,Low-Value,Pending,Cleaning Supplies,Surface Cleaners,1411.57,22,96.59,4.04,176,TRUE,0.5963,2894,2.662,0.099879,0.189353,-0.105785,0.744457,2024-11-25,Pending Review,Bundle with promotion
CPG-00747,ORD-00747,CUST-00247,PROD-00147,2024-05-10,17.71,53.56,488,Low-Value,Shipped,Cleaning Supplies,Surface Cleaners,2320.8,10,97.46,2.62,41,TRUE,2.2151,1153,3.7596,0.026559,0.153811,0.078587,0.881317,2024-06-29,Implemented,Bundle with promotion
CPG-00748,ORD-00748,CUST-00248,PROD-00148,2024-07-26,585.16,17.99,3906,Medium-Value,Shipped,Cleaning Supplies,Surface Cleaners,1384.72,16,103.81,2.57,362,TRUE,0.1411,1921,7.92,0.057687,0.197299,0.141397,0.820944,2024-09-19,Implemented,Increase price
CPG-00749,ORD-00749,CUST-00249,PROD-00149,2024-07-05,343.19,52.0,4231,Medium-Value,Pending,Cleaning Supplies,Surface Cleaners,3744.69,1,43.93,1.89,60,TRUE,0.6789,2317,3.3991,0.036644,0.191536,0.445097,0.927925,2024-06-17,Rejected,Decrease price
CPG-00750,ORD-00750,CUST-00250,PROD-00150,2024-10-05,880.04,20.99,4537,Medium-Value,Shipped,Cleaning Supplies,Surface Cleaners,2861.36,1,202.79,1.01,500,TRUE,0.3603,2510,8.7901,0.063727,0.139205,-0.082447,0.599733,2024-10-06,Pending Review,Hold price
